x0,I_ratio,δx0
415.72156513799973,-70.74921156256003,200.39478664754623
419.6673043710412,2.863600010306191,-0.1921712187582898
426.19652896537633,91.92123226450238,3.5483252675860513
433.3265375988177,-27.470871066956548,2.258598825849049
287.0655477111484,-1.878394476670353,-5784.47754034297
655.9918399798102,55.6790270001045,31.39302027683823
626.7624430699216,35.54034709615686,-46.61092940163849
686.9436765862994,-96.13769932073023,-3.841428055020401
696.218667621583,1067.3506689433505,0.7855615571193084
702.6125026622155,16.92956217551313,0.5888606925528848
706.422140191231,383.0012792937311,2408.0219984111736
714.4029590369414,51.96559855911839,-3.698783467090948
726.9568768161784,468.864165860848,2.7228376494842905
738.0019768896176,734.0231392332702,3.5085109944391206
750.4347181949216,1278.123992110063,3.3150150070918016
763.1038000557546,1293.1669490386685,-0.04693163527554134
771.9852132126181,10.147667828176324,-0.036775324633367745
794.3450679175322,393.709146420761,5.213882301363242
800.5779375327777,434.84712283606433,-4.7992337407962395
810.8749868205839,1032.4319419107187,-6.384159970450014
825.9092527439999,1396.527235367206,-1.0667808316659375
841.4717455586758,259.00009268326545,-1.7869073545140282
