x0,I_ratio,δx0
415.7242162520235,1.5134418423874294,0.03603320129741405
419.6566933684562,1.3598041354080703,-0.000796873795366082
426.18080197844324,1.382699636960246,0.11035880354694427
433.3918566693608,1.2648774564998493,-0.05567683114253441
485.9323967585103,0.7486959235083814,0.013699665238448233
603.2307193746102,1.4208818666471466,-0.0026930117472829807
655.9938718117612,0.7481488785203044,-0.006827061088301889
675.0540993292242,1.3425904233849657,0.020315812906346764
686.8734607357178,1.4722041415705973,0.013415482158507075
696.2167437892278,1.4758599916282982,-0.0007227698221186074
750.2487732572305,-3161.876665681481,47.668434059546826
706.4210962673351,1.486723036782025,0.003557825346547361
714.3979561233726,2.259301539766973,0.011255323103910087
726.9538559597576,1.9944911324101775,0.010580109918237213
738.0009396720767,1.4595539173820058,0.006544282148070124
750.251872666384,102.82127518701444,-0.10276543374038738
763.1016879040357,1.10107675295813,0.0017254522767871094
771.9813019463054,1.4378062923816728,-0.0008909640320098333
794.3456689325916,1.2123993342224821,-0.004983479961992998
800.6029668204362,1.4432565680710683,-0.10150266560822274
810.8812900133241,1.2821377385704493,-0.016713442811692403
825.8839411177371,1.6871979956383083,0.0014045142294207835
841.5187305638517,1.4718894977867514,-0.052349014757510304
